--------------- TreeWidzard Dynamic Cores LOADING INFORAMATION --------------- 
Loaded DP-Cores to TreeWidzard:ChromaticNumber_AtMost - CliqueNumber_AtLeast - ContainsK2Minor - ContainsMinor - FeedbackVertexSetNumber_AtMost - HasHamiltonianCycle - HasHamiltonianPath - HasMultipleEdges - HasPerfectMatching - IndependenceNumber - MaximumDegree_AtLeast - SimpleCliqueNumber_AtLeast - VertexCount - VertexCoverNumber_AtMost - 
----------------------------------------------------------
Property information:

Formula: (( not x and ( not y and  not z)) implies w)

w := ChromaticNumber_AtMost(4)
Core type: Bool
x := MaximumDegree_AtLeast(5)
Core type: Bool
y := SimpleCliqueNumber_AtLeast(3)
Core type: Bool
z := HasMultipleEdges()
Core type: Bool

Search information:

Width parameter: path_width = 3
Search method: ParallelBreadthFirstSearch
Premise flag: ACTIVATED

Search process:
Iteration                ALLSTATES                NEWSTATES                Max WITNESSSET SIZE
1                        5                        4                        1,1,2,1
2                        11                       6                        2,1,4,1
3                        21                       10                       5,1,8,1
4                        38                       17                       15,1,15,1
5                        68                       30                       15,1,15,1
6                        113                      45                       15,1,15,1
7                        185                      72                       15,1,15,1
8                        300                      115                      15,1,16,1
9                        460                      160                      15,1,18,1
10                       724                      264                      15,1,18,1
11                       1084                     360                      15,1,18,1
12                       1554                     470                      15,1,18,1
13                       2308                     754                      15,1,18,1
14                       3254                     946                      15,1,18,1
15                       4340                     1086                     15,1,18,1
16                       5866                     1526                     15,1,18,1
17                       7676                     1810                     15,1,18,1
18                       9624                     1948                     15,1,18,1
19                       11872                    2248                     15,1,18,1
20                       14170                    2298                     15,1,18,1
21                       16442                    2272                     15,1,18,1
22                       18568                    2126                     15,1,18,1
23                       20360                    1792                     15,1,18,1
24                       22026                    1666                     15,1,18,1
25                       23386                    1360                     15,1,18,1
26                       24472                    1086                     15,1,18,1
27                       25468                    996                      15,1,18,1
28                       26146                    678                      15,1,18,1
29                       26680                    534                      15,1,18,1
30                       27104                    424                      15,1,18,1
31                       27312                    208                      15,1,18,1
32                       27480                    168                      15,1,18,1
33                       27576                    96                       15,1,18,1
34                       27616                    40                       15,1,18,1
35                       27664                    48                       15,1,18,1
36                       27688                    24                       15,1,18,1
37                       27700                    12                       15,1,18,1
38                       27712                    12                       15,1,18,1
39                       27716                    4                        15,1,18,1
40                       27720                    4                        15,1,18,1
41                       27720                    0                        15,1,18,1

Result: PROPERTY SATISFIED
-----------------------------------------
